Name,Sex,Age,Height,Weight,Team,NOC,Year,Medal
Yevgeny Romanovich Ustyugov,M,28,168,60.0,Russia,RUS,2014,Gold
Anna Vladimirovna Ustyukhina,F,27,177,70.0,Russia,RUS,2016,Bronze
Bruno Uvini Bortolana,M,21,190,85.0,Brazil,BRA,2012,Silver
Sarah Marie Vaillancourt,F,24,168,63.0,Canada,CAN,2010,Gold
Jennifer Valente,F,21,176,74.0,United States,USA,2016,Silver
Jean-Charles Valladont,M,27,180,83.0,France,FRA,2016,Silver
Thibaut Vallette,M,42,171,60.0,France,FRA,2016,Gold
Antoine Valois-Fortier,M,22,190,81.0,Canada,CAN,2012,Bronze
Naomi Frances van As,F,28,179,63.0,Netherlands,NED,2012,Gold
Naomi Frances van As,F,33,179,63.0,Netherlands,NED,2016,Silver
"Charlotte Willemijn ""Lotte"" van Beek",F,22,180,69.0,Netherlands,NED,2014,Bronze
"Charlotte Willemijn ""Lotte"" van Beek",F,22,180,69.0,Netherlands,NED,2014,Gold
Anna van der Breggen,F,26,167,56.0,Netherlands,NED,2016,Gold
Anna van der Breggen,F,26,167,56.0,Netherlands,NED,2016,Bronze
Robert Adriaan van der Horst,M,27,179,74.0,Netherlands,NED,2012,Silver
Maikel Leonardus van der Vleuten,M,24,170,60.0,Netherlands,NED,2012,Silver
Mink Alphons van der Weerden,M,23,178,83.0,Netherlands,NED,2012,Silver
Anicka van Emden,F,29,169,63.0,Netherlands,NED,2016,Bronze
Margot van Geffen,F,22,172,63.0,Netherlands,NED,2012,Gold
Margot van Geffen,F,26,172,63.0,Netherlands,NED,2016,Silver
Jelle van Gorkom,M,25,187,93.0,Netherlands,NED,2016,Silver
"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,44,172,56.0,Netherlands,NED,2012,Bronze
Adam Joseph Van Koeverden,M,30,182,85.0,Canada,CAN,2012,Silver
Chantal Jean Van Landeghem,F,22,180,77.0,Canada,CAN,2016,Bronze
Caia Jaqueline van Maasakker,F,23,180,69.0,Netherlands,NED,2012,Gold
Caia Jaqueline van Maasakker,F,27,180,69.0,Netherlands,NED,2016,Silver
Kitty van Male,F,24,170,63.0,Netherlands,NED,2012,Gold
Kitty van Male,F,28,170,63.0,Netherlands,NED,2016,Silver
Laurine van Riessen,F,22,167,63.0,Netherlands,NED,2010,Bronze
Dorian Benno Eric van Rijsselberge,M,23,189,75.0,Netherlands,NED,2012,Gold
Dorian Benno Eric van Rijsselberge,M,27,189,75.0,Netherlands,NED,2016,Gold
Sharon van Rouwendaal,F,22,173,65.0,Netherlands,NED,2016,Gold
Peter William Vanderkaay,M,28,193,95.0,United States,USA,2012,Bronze
Jan Vandrey,M,24,188,88.0,Germany,GER,2016,Gold
Laura Vargas Koch,F,26,173,70.0,Germany,GER,2016,Bronze
"Jacob Stephen ""Jake"" Varner",M,26,185,96.0,United States,USA,2012,Gold
Pierre Vaultier,M,26,186,77.0,France,FRA,2014,Gold
Jacobine Liduina Veenhoven,F,28,183,72.0,Netherlands,NED,2012,Bronze
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,33,182,67.0,Netherlands,NED,2012,Bronze
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,33,182,67.0,Netherlands,NED,2012,Silver
Sofiya Aleksandrovna Velikaya,F,27,175,70.0,Russia,RUS,2012,Silver
Sofiya Aleksandrovna Velikaya,F,31,175,70.0,Russia,RUS,2016,Silver
Sofiya Aleksandrovna Velikaya,F,31,175,70.0,Russia,RUS,2016,Gold
Tonya Lynn Verbeek,F,34,165,55.0,Canada,CAN,2012,Silver
David Verburg,M,25,173,70.0,United States,USA,2016,Gold
Valentin Verga,M,22,180,87.0,Netherlands,NED,2012,Silver
Klaas Theodoor Vermeulen,M,24,179,79.0,Netherlands,NED,2012,Silver
Maria Verschoor,F,22,164,58.0,Netherlands,NED,2016,Silver
"Pieter Gilles ""Mechiel"" Versluis",M,29,197,95.0,Netherlands,NED,2016,Bronze
Koen Verweij,M,23,182,83.0,Netherlands,NED,2014,Silver
Koen Verweij,M,23,182,83.0,Netherlands,NED,2014,Gold
Yelena Sergeyevna Vesnina,F,30,180,60.0,Russia-2,RUS,2016,Gold
"Jessica Ann ""Jessie"" Vetter",F,24,173,70.0,United States,USA,2010,Silver
"Jessica Ann ""Jessie"" Vetter",F,28,173,70.0,United States,USA,2014,Silver
Jimmy Vicaut,M,20,188,83.0,France,FRA,2012,Bronze
Tania Vicent,F,34,168,59.0,Canada,CAN,2010,Silver
Brenda Villa,F,32,163,79.0,United States,USA,2012,Gold
Olga Gennadyevna Vilukhina,F,25,172,65.0,Russia,RUS,2014,Silver
Olga Gennadyevna Vilukhina,F,25,172,65.0,Russia,RUS,2014,Silver
Tessa Jane Virtue (-McCormick),F,20,165,53.0,Canada-1,CAN,2010,Gold
Tessa Jane Virtue (-McCormick),F,24,165,53.0,Canada-1,CAN,2014,Silver
Tessa Jane Virtue (-McCormick),F,24,165,53.0,Canada,CAN,2014,Silver
Nina Gennadyevna Vislova,F,25,172,57.0,Russia,RUS,2012,Bronze
Marc-douard Vlasic,M,26,185,93.0,Canada,CAN,2014,Gold
Roman Andreyevich Vlasov,M,21,175,75.0,Russia,RUS,2012,Gold
Roman Andreyevich Vlasov,M,25,175,75.0,Russia,RUS,2016,Gold
Kristina Vogel,F,21,160,66.0,Germany,GER,2012,Gold
Kristina Vogel,F,25,160,66.0,Germany,GER,2016,Gold
Kristina Vogel,F,25,160,66.0,Germany,GER,2016,Bronze
Carina Vogt,F,22,171,62.0,Germany,GER,2014,Gold
Aleksandr Aleksandrovich Volkov,M,27,210,90.0,Russia,RUS,2012,Gold
Aleksey Anatolyevich Volkov,M,25,176,68.0,Russia,RUS,2014,Gold
Dana Whitney Vollmer (-Grant),F,24,185,68.0,United States,USA,2012,Gold
Dana Whitney Vollmer (-Grant),F,24,185,68.0,United States,USA,2012,Gold
Dana Whitney Vollmer (-Grant),F,24,185,68.0,United States,USA,2012,Gold
Dana Whitney Vollmer (-Grant),F,28,185,68.0,United States,USA,2016,Silver
Dana Whitney Vollmer (-Grant),F,28,185,68.0,United States,USA,2016,Bronze
Dana Whitney Vollmer (-Grant),F,28,185,68.0,United States,USA,2016,Gold
Lyubov Mikhaylovna Volosova,F,29,165,63.0,Russia,RUS,2012,Bronze
Tetiana Andrivna Volosozhar,F,27,159,44.0,Russia-1,RUS,2014,Gold
Tetiana Andrivna Volosozhar,F,27,159,44.0,Russia,RUS,2014,Gold
Nataliya Vitalyevna Vorobyova,F,21,174,69.0,Russia,RUS,2012,Gold
Nataliya Vitalyevna Vorobyova,F,25,174,69.0,Russia,RUS,2016,Silver
Yevgeny Sergeyevich Voronov,M,26,193,87.0,Russia,RUS,2012,Bronze
Marianne Vos,F,25,169,59.0,Netherlands,NED,2012,Gold
Aleksey Ivanovich Voyevoda,M,29,195,105.0,Russia-1,RUS,2010,Bronze
Aleksey Ivanovich Voyevoda,M,33,195,105.0,Russia-1,RUS,2014,Gold
Aleksey Ivanovich Voyevoda,M,33,195,105.0,Russia-1,RUS,2014,Gold
Anastasiya Sergeyevna Voynova,F,23,162,62.0,Russia,RUS,2016,Silver
Shannon Vreeland,F,20,188,79.0,United States,USA,2012,Gold
"Jan Johannes ""Jur"" Vrieling",M,42,186,81.0,Netherlands,NED,2012,Silver
Anna Viktorovna Vyakhireva,F,21,168,63.0,Russia,RUS,2016,Gold
Maksim Mikhaylovich Vylegzhanin,M,31,174,68.0,Russia,RUS,2014,Silver
Maksim Mikhaylovich Vylegzhanin,M,31,174,68.0,Russia,RUS,2014,Silver
Maksim Mikhaylovich Vylegzhanin,M,31,174,68.0,Russia,RUS,2014,Silver
Ashley Elisabeth Wagner,F,22,160,52.0,United States,USA,2014,Bronze
Katrin Wagner-Augustin,F,34,179,70.0,Germany,GER,2012,Silver
"Jennifer Dorothy June ""Jenn"" Wakefield",F,24,175,77.0,Canada,CAN,2014,Gold
Walace Souza Silva,M,21,188,75.0,Brazil,BRA,2016,Gold
Bianca Michaela Walkden,F,24,182,74.0,Great Britain,GBR,2016,Bronze
Kira Walkenhorst,F,25,184,75.0,Germany-1,GER,2016,Gold
"Christopher James ""Chris"" Walker-Hebborn",M,26,184,84.0,Great Britain,GBR,2016,Silver
Wallace Leandro de Souza,M,25,198,87.0,Brazil,BRA,2012,Silver
Wallace Leandro de Souza,M,29,198,87.0,Brazil,BRA,2016,Gold
"Daniel ""Dan"" Wallace",M,23,188,80.0,Great Britain,GBR,2016,Silver
Kerri Lee Walsh Jennings,F,33,191,73.0,United States-1,USA,2012,Gold
Kerri Lee Walsh Jennings,F,37,191,73.0,United States-1,USA,2016,Bronze
Sally Ellen Walton,F,31,180,68.0,Great Britain,GBR,2012,Bronze
"Mary Abigail ""Abby"" Wambach",F,32,180,81.0,United States,USA,2012,Gold
Wang Beixing,F,24,174,66.0,China,CHN,2010,Bronze
Wang Bingyu,F,25,164,65.0,China,CHN,2010,Bronze
Wang Hao,M,28,175,78.0,China,CHN,2012,Silver
Wang Hao,M,28,175,78.0,China,CHN,2012,Gold
Wang Hao,F,19,156,50.0,China,CHN,2012,Gold
Wang Meng,F,24,167,60.0,China,CHN,2010,Gold
Wang Meng,F,24,167,60.0,China,CHN,2010,Gold
Wang Meng,F,24,167,60.0,China,CHN,2010,Gold
Wang Mingjuan,F,26,150,48.0,China,CHN,2012,Gold
Wang Shun,M,22,191,74.0,China,CHN,2016,Bronze
Wang Yan,F,16,140,33.0,China,CHN,2016,Bronze
Wang Yihan,F,24,178,65.0,China,CHN,2012,Silver
Wang Zhen,M,20,180,62.0,China,CHN,2012,Bronze
Wang Zhen,M,24,180,62.0,China,CHN,2016,Gold
Wang Zhiwei,M,24,178,77.0,China,CHN,2012,Bronze
Andreas Wank,M,21,189,72.0,Germany,GER,2010,Silver
Andreas Wank,M,25,189,72.0,Germany,GER,2014,Gold
Catherine Ward,F,22,168,67.0,Canada,CAN,2010,Gold
Catherine Ward,F,26,168,67.0,Canada,CAN,2014,Gold
McLain Ward,M,40,176,70.0,United States,USA,2016,Silver
Damian Warner,M,26,185,83.0,Canada,CAN,2016,Bronze
Natasha Watcham-Roy,F,24,170,67.0,Canada,CAN,2016,Bronze
Tara Leigh-Anne Watchorn,F,23,178,76.0,Canada,CAN,2014,Gold
Marcus China Watson,M,25,177,88.0,Great Britain,GBR,2016,Silver
Hollie Webb,F,25,165,65.0,Great Britain,GBR,2016,Gold
Franziska Weber,F,23,176,70.0,Germany,GER,2012,Gold
Franziska Weber,F,23,176,70.0,Germany,GER,2012,Silver
Franziska Weber,F,27,176,70.0,Germany,GER,2016,Silver
Franziska Weber,F,27,176,70.0,Germany,GER,2016,Silver
Shea Michael Weber,M,24,193,104.0,Canada,CAN,2010,Gold
Shea Michael Weber,M,28,193,104.0,Canada,CAN,2014,Gold
Ferry Weertman,M,24,189,86.0,Netherlands,NED,2016,Gold
Wei Ning,F,29,167,60.0,China,CHN,2012,Silver
Wei Qiuyue,F,27,182,65.0,China,CHN,2016,Gold
Andrew Weibrecht,M,24,170,86.0,United States,USA,2010,Bronze
Andrew Weibrecht,M,27,170,86.0,United States,USA,2014,Silver
Kerry Pauline Weiland,F,29,163,62.0,United States,USA,2010,Silver
Richard Weinberger,M,22,184,72.0,Canada,CAN,2012,Bronze
"Johannes-Maximilian ""Max"" Weinhold",M,30,196,100.0,Germany,GER,2012,Gold
Steffen Weinhold,M,30,191,94.0,Germany,GER,2016,Bronze
Amanda Jo Weir (-Davis),F,26,188,77.0,United States,USA,2012,Bronze
Amanda Jo Weir (-Davis),F,30,188,77.0,United States,USA,2016,Silver
Abbey Weitzeil,F,19,178,68.0,United States,USA,2016,Silver
Abbey Weitzeil,F,19,178,68.0,United States,USA,2016,Gold
Niklas Wellen,M,21,185,77.0,Germany,GER,2016,Bronze
Andreas Wellinger,M,18,183,65.0,Germany,GER,2014,Gold
Kellie Wells,F,30,163,57.0,United States,USA,2012,Bronze
Miriam Welte,F,25,171,67.0,Germany,GER,2012,Gold
Miriam Welte,F,29,171,67.0,Germany,GER,2016,Bronze
Lidewij Marsia Maria Welten,F,22,170,64.0,Netherlands,NED,2012,Gold
Lidewij Marsia Maria Welten,F,26,170,64.0,Netherlands,NED,2016,Silver
Phillipp Wende,M,27,199,90.0,Germany,GER,2012,Gold
Phillipp Wende,M,31,199,90.0,Germany,GER,2016,Gold
Tobias Wendl,M,26,184,88.0,Germany-1,GER,2014,Gold
Tobias Wendl,M,26,184,88.0,Germany,GER,2014,Gold
Lauren Ashley Wenger (-Trapani),F,28,191,77.0,United States,USA,2012,Gold
Isabelle Regina Werth,F,47,169,66.0,Germany,GER,2016,Silver
Isabelle Regina Werth,F,47,169,66.0,Germany,GER,2016,Gold
Benjamin We,M,26,176,72.0,Germany,GER,2012,Gold
Timo We,M,30,175,74.0,Germany,GER,2012,Gold
Seth Benjamin Wescott,M,33,185,91.0,United States,USA,2010,Gold
Andr Weels,M,30,196,84.0,Germany,GER,2012,Bronze
Christopher Wesley,M,25,192,88.0,Germany,GER,2012,Gold
Christopher Wesley,M,29,192,88.0,Germany,GER,2016,Bronze
"Russell Westbrook, Jr.",M,23,191,85.0,United States,USA,2012,Gold
Lisa Laetitia Westerhof,F,30,167,56.0,Netherlands,NED,2012,Bronze
Roderick Camiel Weusthof,M,30,183,88.0,Netherlands,NED,2012,Silver
Sanne Wevers,F,24,156,46.0,Netherlands,NED,2016,Gold
Wverton Pereira da Silva,M,28,189,86.0,Brazil,BRA,2016,Gold
Lindsay Marie Whalen,F,30,175,72.0,United States,USA,2012,Gold
Lindsay Marie Whalen,F,34,175,72.0,United States,USA,2016,Gold
Mary Rebecca Whipple,F,32,160,48.0,United States,USA,2012,Gold
Nicola White,F,24,172,65.0,Great Britain,GBR,2012,Bronze
Nicola White,F,28,172,65.0,Great Britain,GBR,2016,Gold
Shaun Roger White,M,23,175,70.0,United States,USA,2010,Gold
"Charles Allen ""Charlie"" White, Jr.",M,22,175,73.0,United States-1,USA,2010,Silver
"Charles Allen ""Charlie"" White, Jr.",M,26,175,73.0,United States-1,USA,2014,Gold
"Charles Allen ""Charlie"" White, Jr.",M,26,175,73.0,United States,USA,2014,Bronze
Max Antony Whitlock,M,19,167,56.0,Great Britain,GBR,2012,Bronze
Max Antony Whitlock,M,19,167,56.0,Great Britain,GBR,2012,Bronze
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,Bronze
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,Gold
Max Antony Whitlock,M,23,167,56.0,Great Britain,GBR,2016,Gold
Ryan Whitney,M,26,193,100.0,United States,USA,2010,Silver
Tara Alice Whitten,F,32,166,67.0,Canada,CAN,2012,Bronze
Hayley Marie Wickenheiser,F,31,178,77.0,Canada,CAN,2010,Gold
Hayley Marie Wickenheiser,F,35,178,77.0,Canada,CAN,2014,Gold
Erica Elizabeth Wiebe,F,27,175,75.0,Canada,CAN,2016,Gold
Jordyn Marie Wieber,F,17,157,52.0,United States,USA,2012,Gold
Fabian Wiede,M,22,194,94.0,Germany,GER,2016,Bronze
Patrick Wiencek,M,27,200,110.0,Germany,GER,2016,Bronze
Peter Noel Jan Wiersum,M,31,173,55.0,Netherlands,NED,2016,Bronze
Tone Wieten,M,22,201,102.0,Netherlands,NED,2016,Bronze
Bradley Marc Wiggins,M,32,190,82.0,Great Britain,GBR,2012,Gold
Bradley Marc Wiggins,M,36,190,82.0,Great Britain,GBR,2016,Gold
"Victor Ivan ""Vic"" Wild",M,27,179,82.0,Russia,RUS,2014,Gold
"Victor Ivan ""Vic"" Wild",M,27,179,82.0,Russia,RUS,2014,Gold
"Katarina ""Kati"" Wilhelm",F,33,173,60.0,Germany,GER,2010,Bronze
Kristof Wilke,M,27,190,87.0,Germany,GER,2012,Gold
Lauren Wilkinson,F,22,180,75.0,Canada,CAN,2012,Silver
Rhian Emilie Wilkinson,F,30,166,66.0,Canada,CAN,2012,Bronze
Rhian Emilie Wilkinson,F,34,166,66.0,Canada,CAN,2016,Bronze
William de Asevedo Furtado,M,21,176,65.0,Brazil,BRA,2016,Gold
Amy Joy Williams,F,27,173,60.0,Great Britain,GBR,2010,Gold
Charity Williams,F,19,162,68.0,Canada,CAN,2016,Bronze
Deron Michael Williams,M,28,191,95.0,United States,USA,2012,Gold
Lauryn Chenet Williams,F,28,160,67.0,United States,USA,2012,Gold
Lauryn Chenet Williams,F,30,160,67.0,United States-1,USA,2014,Silver
Michelle Williams (-Toro),F,25,175,67.0,Canada,CAN,2016,Bronze
"Robert ""Rob"" Williams",M,27,185,75.0,Great Britain,GBR,2012,Silver
Serena Jamika Williams,F,30,175,70.0,United States,USA,2012,Gold
Serena Jamika Williams,F,30,175,70.0,United States-1,USA,2012,Gold
Venus Ebony Starr Williams,F,32,185,75.0,United States-1,USA,2012,Gold
Venus Ebony Starr Williams,F,36,185,75.0,United States-1,USA,2016,Silver
Bryon Wilson,M,21,178,73.0,United States,USA,2010,Bronze
Melanie Kate Wilson,F,32,184,75.0,Great Britain,GBR,2016,Silver
Nicola Wilson,F,35,177,64.0,Great Britain,GBR,2012,Silver
Nile Wilson,M,20,166,60.0,Great Britain,GBR,2016,Bronze
Peter Robert Russell Wilson,M,25,198,90.0,Great Britain,GBR,2012,Gold
Spencer James W. Wilton,M,43,183,83.0,Great Britain,GBR,2016,Silver
Elsie Windes,F,27,178,70.0,United States,USA,2012,Gold
David Wise,M,23,183,84.0,United States,USA,2014,Gold
Matthias Witthaus,M,29,172,70.0,Germany,GER,2012,Gold
Jenny Wolf (-Lotze),F,31,172,75.0,Germany,GER,2010,Silver
Andreas Wolff,M,25,198,110.0,Germany,GER,2016,Bronze
Won Wu-Yeong,M,30,182,76.0,South Korea,KOR,2012,Gold
Kelsi Worrell,F,22,180,75.0,United States,USA,2016,Gold
Dagmara Wozniak (Woniak-),F,28,173,81.0,United States,USA,2016,Bronze
Wu Dajing,M,19,182,73.0,China,CHN,2014,Silver
Wu Dajing,M,19,182,73.0,China,CHN,2014,Bronze
Felipe Almeida Wu,M,24,169,69.0,Brazil,BRA,2016,Silver
Wu Jingbiao,M,23,163,59.0,China,CHN,2012,Silver
Wu Jingyu,F,25,167,51.0,China,CHN,2012,Gold
Wu Minxia,F,26,167,52.0,China,CHN,2012,Gold
Wu Minxia,F,26,167,52.0,China,CHN,2012,Gold
Wu Minxia,F,30,167,52.0,China,CHN,2016,Gold
Wu Yiwen,F,25,168,54.0,China,CHN,2012,Silver
Jacob Wukie,M,26,180,73.0,United States,USA,2012,Silver
"Irene Karlijn ""Ireen"" Wst",F,23,168,65.0,Netherlands,NED,2010,Gold
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Silver
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Silver
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Gold
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Silver
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Gold
Xiang Yanmei,F,24,163,69.0,China,CHN,2016,Gold
Xu Anqi,F,20,182,76.0,China,CHN,2012,Gold
Xu Anqi,F,24,182,76.0,China,CHN,2016,Silver
Xu Chen,M,27,188,82.0,China-2,CHN,2012,Silver
Xu Dongxiang,F,29,174,60.0,China,CHN,2012,Silver
Xu Jiayu,M,20,187,78.0,China,CHN,2016,Silver
Xu Jing,F,21,169,70.0,China,CHN,2012,Silver
Xu Lijia,F,24,176,60.0,China,CHN,2012,Gold
Xu Lili,F,24,166,63.0,China,CHN,2012,Silver
Xu Mengtao,F,23,165,59.0,China,CHN,2014,Silver
Xu Xin,M,26,180,67.0,China,CHN,2016,Gold
Xu Yunli,F,29,195,75.0,China,CHN,2016,Gold
Isabelle Yacoubou-Dehoui,F,26,190,104.0,France,FRA,2012,Silver
Yan Ni,F,29,192,74.0,China,CHN,2016,Gold
Yang Fangxu,F,21,190,71.0,China,CHN,2016,Gold
Yang Hak-Seon,M,19,159,53.0,South Korea,KOR,2012,Gold
Dmitry Semyonovich Yaparov,M,28,186,86.0,Russia,RUS,2014,Silver
"Elizabeth Anne ""Lizzy"" Yarnold",F,25,172,78.0,Great Britain,GBR,2014,Gold
Ye Shiwen,F,16,173,64.0,China,CHN,2012,Gold
Ye Shiwen,F,16,173,64.0,China,CHN,2012,Gold
Yuliya Andreyevna Yefimova,F,20,178,64.0,Russia,RUS,2012,Bronze
Yuliya Andreyevna Yefimova,F,24,178,64.0,Russia,RUS,2016,Silver
Yuliya Andreyevna Yefimova,F,24,178,64.0,Russia,RUS,2016,Silver
Yana Karapetovna Yegoryan,F,22,175,64.0,Russia,RUS,2016,Gold
Yana Karapetovna Yegoryan,F,22,175,64.0,Russia,RUS,2016,Gold
Semyon Andreyevich Yelistratov,M,23,175,70.0,Russia,RUS,2014,Gold
Tatyana Vladimirova Yerokhina,F,31,185,73.0,Russia,RUS,2016,Gold
Yi Siling,F,23,165,51.0,China,CHN,2012,Gold
Yi Siling,F,27,165,51.0,China,CHN,2016,Bronze
Yin Chengxin,F,21,170,58.0,China,CHN,2016,Silver
Yin Junhua,F,25,167,60.0,China,CHN,2016,Silver
Tony Victor James Yoka,M,24,200,105.0,France,FRA,2016,Gold
Yoon Jin-Hee,F,29,158,53.0,South Korea,KOR,2016,Bronze
You Hao,M,24,162,60.0,China,CHN,2016,Bronze
Yu Dan,F,24,158,50.0,China,CHN,2012,Bronze
Yu Seung-Min,M,29,178,72.0,South Korea,KOR,2012,Silver
Yu Song,F,29,182,128.0,China,CHN,2016,Bronze
Yuan Xinyue,F,19,201,78.0,China,CHN,2016,Gold
Yue Qingshuang,F,24,167,65.0,China,CHN,2010,Bronze
Yun Seok-Yeong,M,22,183,76.0,South Korea,KOR,2012,Bronze
Grce Zaadi Deuna,F,23,171,66.0,France,FRA,2016,Silver
Olga Sergeyevna Zabelinskaya (Sukhoruchenkova-),F,32,175,61.0,Russia,RUS,2012,Bronze
Olga Sergeyevna Zabelinskaya (Sukhoruchenkova-),F,32,175,61.0,Russia,RUS,2012,Bronze
Olga Sergeyevna Zabelinskaya (Sukhoruchenkova-),F,36,175,61.0,Russia,RUS,2016,Silver
Nataliya Aleksandrovna Zabolotnaya,F,26,168,73.0,Russia,RUS,2012,Silver
Shelina Laura Zadorsky,F,23,172,67.0,Canada,CAN,2016,Bronze
Mariel Leigh Zagunis,F,31,173,72.0,United States,USA,2016,Bronze
Ilya Leonidovich Zakharov,M,21,177,70.0,Russia,RUS,2012,Gold
Ilya Leonidovich Zakharov,M,21,177,70.0,Russia,RUS,2012,Silver
Ruslan Albertovich Zakharov,M,26,173,72.0,Russia,RUS,2014,Gold
Andrey Viktorovich Zamkovoy,M,25,174,69.0,Russia,RUS,2012,Bronze
Arthur Nabarrete Zanetti,M,22,156,61.0,Brazil,BRA,2012,Gold
Arthur Nabarrete Zanetti,M,26,156,61.0,Brazil,BRA,2016,Silver
"Yuliya Mikhaylovna Zaripova (Ivanova-, -Zarudneva-)",F,26,175,70.0,Russia,RUS,2012,Gold
Jinelle Lynn Zaugg-Siergiej,F,23,183,80.0,United States,USA,2010,Silver
Alyona Igorevna Zavarzina,F,24,175,60.0,Russia,RUS,2014,Bronze
Olga Alekseyevna Zaytseva (-Augustin),F,31,168,66.0,Russia,RUS,2010,Silver
Olga Alekseyevna Zaytseva (-Augustin),F,31,168,66.0,Russia,RUS,2010,Gold
Olga Alekseyevna Zaytseva (-Augustin),F,35,168,66.0,Russia,RUS,2014,Silver
Jos Carlos Cracco Neto,M,22,170,69.0,Brazil,BRA,2016,Gold
Christopher Zeller,M,27,185,89.0,Germany,GER,2012,Gold
Katrin Zeller,F,30,170,60.0,Germany,GER,2010,Silver
Philipp Zeller,M,29,183,87.0,Germany,GER,2012,Gold
Zeng Zhen,F,22,170,61.0,China,CHN,2016,Silver
Zhang Binbin,F,27,164,55.0,China,CHN,2016,Silver
Zhang Changning,F,20,193,79.0,China,CHN,2016,Gold
Zhang Chenglong,M,23,173,65.0,China,CHN,2012,Gold
Zhang Chenglong,M,27,173,65.0,China,CHN,2016,Bronze
Zhang Fengliu,F,26,172,77.0,China,CHN,2016,Bronze
Zhang Hong,F,25,174,65.0,China,CHN,2014,Gold
Zhang Hui,F,21,160,58.0,China,CHN,2010,Gold
Zhang Jike,M,24,178,70.0,China,CHN,2012,Gold
Zhang Jike,M,24,178,70.0,China,CHN,2012,Gold
Zhang Jike,M,28,178,70.0,China,CHN,2016,Silver
Zhang Jike,M,28,178,70.0,China,CHN,2016,Gold
Zhang Mengxue,F,25,162,70.0,China,CHN,2016,Gold
Zhang Nan,M,22,183,75.0,China-1,CHN,2012,Gold
Zhang Nan,M,26,183,75.0,China-1,CHN,2016,Bronze
Zhang Nan,M,26,183,75.0,China-1,CHN,2016,Gold
Zhang Wenxiu,F,30,183,105.0,China,CHN,2016,Silver
Zhang Yanquan,M,18,158,52.0,China,CHN,2012,Gold
Zhao Hongbo,M,36,177,75.0,China-1,CHN,2010,Gold
Zhao Shuai,M,20,188,63.0,China,CHN,2016,Gold
Zhao Yunlei,F,25,173,60.0,China-1,CHN,2012,Gold
Zhao Yunlei,F,25,173,60.0,China-1,CHN,2012,Gold
Zhao Yunlei,F,29,173,60.0,China-1,CHN,2016,Bronze
Zheng Shuyin,F,22,188,75.0,China,CHN,2016,Gold
Viktoriya Yuryevna Zhilinskayte,F,27,188,80.0,Russia,RUS,2016,Gold
Valeriya Sergeyevna Zholobova-Koblova,F,23,164,58.0,Russia,RUS,2016,Silver
Zhong Tianshi,F,25,168,62.0,China,CHN,2016,Gold
Zhou Lulu,F,24,175,133.0,China,CHN,2012,Gold
Zhou Yan,F,27,162,60.0,China,CHN,2010,Bronze
Zhou Yang,F,18,165,62.0,China,CHN,2010,Gold
Zhou Yang,F,18,165,62.0,China,CHN,2010,Gold
Zhou Yang,F,22,165,62.0,China,CHN,2014,Gold
Zhu Ting,F,21,198,78.0,China,CHN,2016,Gold
Epke Jan Zonderland,M,26,173,69.0,Netherlands,NED,2012,Gold
Zou Kai,M,24,158,55.0,China,CHN,2012,Gold
Zou Kai,M,24,158,55.0,China,CHN,2012,Gold
Zou Kai,M,24,158,55.0,China,CHN,2012,Bronze
Zou Shiming,M,31,165,49.0,China,CHN,2012,Gold
Aleksandr Yuryevich Zubkov,M,35,189,102.0,Russia-1,RUS,2010,Bronze
Aleksandr Yuryevich Zubkov,M,39,189,102.0,Russia-1,RUS,2014,Gold
Aleksandr Yuryevich Zubkov,M,39,189,102.0,Russia-1,RUS,2014,Gold
Anastasiya Valeryevna Zuyeva-Fesikova,F,22,182,71.0,Russia,RUS,2012,Silver
Martin Zwicker,M,29,175,64.0,Germany,GER,2016,Bronze
